CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID1723,Male,1,Yes,No,67,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,49.86,1636.08,Yes
ID1724,Male,1,Yes,Yes,14,No,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,No,Mailed check,88.62,1555.48,Yes
ID1725,Male,1,No,No,50,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,101.29,7584.68,No
ID1726,Male,1,No,No,12,No,No phone service,Fiber optic,No,Yes,No internet service,No,No,No internet service,One year,No,Electronic check,91.75,6455.61,No
ID1727,Male,0,Yes,No,48,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,No,Credit card,117.68,5733.56,Yes
ID1728,Male,1,Yes,Yes,69,No,No phone service,DSL,No,Yes,Yes,No,No,No internet service,Two year,Yes,Bank transfer,45.64,3545.4,No
ID1729,Female,1,Yes,Yes,55,No,No,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,106.19,2289.97,Yes
ID1730,Male,1,Yes,No,50,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Mailed check,95.3,8506.74,No
ID1731,Male,0,No,No,36,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card,54.65,6927.92,Yes
ID1732,Male,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,92.03,2634.86,Yes
ID1733,Female,1,No,Yes,57,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,28.71,7363.98,Yes
ID1734,Female,0,No,No,28,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,97.58,6595.99,Yes
ID1735,Male,1,No,No,32,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No,One year,Yes,Bank transfer,71.75,2594.14,Yes
ID1736,Female,0,Yes,Yes,59,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,One year,No,Credit card,47.63,3716.0,No
ID1737,Male,0,No,Yes,54,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Mailed check,84.16,1631.25,Yes
ID1738,Male,0,No,Yes,9,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,82.73,982.25,No
ID1739,Female,0,No,No,46,No,No phone service,No,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Bank transfer,39.3,6282.59,No
ID1740,Male,1,No,Yes,22,No,Yes,No,No,Yes,Yes,No internet service,No,Yes,One year,No,Credit card,21.3,2337.94,Yes
ID1741,Female,1,No,No,20,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer,61.83,7125.65,Yes
ID1742,Female,1,Yes,Yes,12,No,Yes,DSL,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,75.49,8646.75,No
ID1743,Male,0,Yes,Yes,32,Yes,No,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,106.35,683.9,Yes
ID1744,Male,1,Yes,Yes,23,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,No,Mailed check,111.54,4118.75,Yes
ID1745,Female,1,No,Yes,10,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,71.39,6969.71,No
ID1746,Male,1,Yes,No,16,No,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,94.01,6856.1,No
ID1747,Male,0,Yes,No,67,Yes,No,No,No,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,62.4,6605.22,No
ID1748,Male,0,No,Yes,46,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Credit card,93.23,3043.97,No
ID1749,Female,0,No,No,24,No,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,38.83,3952.55,No
ID1750,Female,1,No,Yes,20,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,55.54,5175.28,No
ID1751,Male,1,Yes,Yes,11,No,No,No,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,81.99,8459.0,Yes
ID1752,Female,1,Yes,Yes,36,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,One year,Yes,Electronic check,20.07,2858.13,No
ID1753,Female,0,No,Yes,41,No,No,No,Yes,No,No internet service,Yes,No,No,One year,Yes,Electronic check,90.86,8018.86,No
ID1754,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card,102.22,2353.92,Yes
ID1755,Female,1,Yes,Yes,47,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,58.36,8590.13,Yes
ID1756,Female,0,Yes,Yes,27,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,63.27,5827.7,Yes
ID1757,Male,0,No,No,40,Yes,Yes,DSL,Yes,No,No,No internet service,No,Yes,One year,No,Electronic check,103.8,4036.23,Yes
ID1758,Male,0,No,Yes,46,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,96.2,5334.91,Yes
ID1759,Male,0,Yes,Yes,17,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card,47.21,2381.43,Yes
ID1760,Female,1,No,Yes,70,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,50.81,2395.66,No
ID1761,Female,0,Yes,No,12,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Credit card,86.48,1003.93,Yes
ID1762,Male,0,Yes,Yes,12,Yes,No,DSL,No,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,74.85,1008.22,Yes
ID1763,Female,0,Yes,No,30,No,Yes,No,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Mailed check,34.55,3032.51,Yes
ID1764,Male,0,Yes,Yes,1,No,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Credit card,49.4,6629.99,Yes
ID1765,Male,1,No,Yes,15,No,Yes,No,No internet service,Yes,No,No internet service,No,No,Two year,No,Electronic check,108.7,5287.95,No
ID1766,Male,1,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,87.41,908.87,Yes
ID1767,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,117.34,7404.46,Yes
ID1768,Female,0,Yes,Yes,53,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,One year,No,Credit card,95.33,5230.73,No
ID1769,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,112.92,8345.62,No
ID1770,Male,0,Yes,No,44,No,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,39.98,5827.02,No
ID1771,Male,0,Yes,No,33,Yes,Yes,No,No,No,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,95.78,1537.86,Yes
ID1772,Male,0,No,No,8,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,No,Bank transfer,20.28,4125.24,No
ID1773,Female,1,No,No,7,Yes,No,DSL,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Bank transfer,85.66,5639.1,No
ID1774,Female,0,No,Yes,6,No,No,DSL,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,65.41,264.91,No
ID1775,Male,1,No,No,35,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,One year,Yes,Electronic check,53.1,149.19,Yes
ID1776,Male,1,Yes,Yes,17,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,104.92,1141.25,Yes
ID1777,Female,0,Yes,Yes,2,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,104.1,2200.62,No
ID1778,Female,1,Yes,Yes,27,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,20.49,3741.96,Yes
ID1779,Male,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card,79.51,4243.57,Yes
ID1780,Male,1,Yes,No,43,No,No,DSL,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,55.22,1215.98,Yes
ID1781,Male,1,No,Yes,20,Yes,No,No,No internet service,No,Yes,No,No,Yes,Two year,Yes,Electronic check,60.02,5854.8,Yes
ID1782,Female,1,Yes,No,27,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,101.87,5185.42,Yes
ID1783,Female,1,No,No,53,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No internet service,Two year,Yes,Bank transfer,49.39,2571.47,No
ID1784,Female,0,No,No,53,Yes,No phone service,No,No internet service,No,Yes,Yes,No internet service,Yes,One year,No,Mailed check,113.03,138.36,No
ID1785,Male,1,No,No,64,Yes,No,No,No,No,No,No internet service,No,No,Two year,Yes,Credit card,36.3,692.8,No
ID1786,Male,1,No,Yes,20,Yes,No phone service,No,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer,84.85,3413.96,No
ID1787,Female,1,Yes,Yes,12,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No,One year,No,Credit card,85.8,1354.16,Yes
ID1788,Female,0,No,No,56,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,43.6,3285.07,No
ID1789,Male,1,No,Yes,48,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,50.89,5463.08,No
ID1790,Female,0,No,No,53,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,One year,No,Electronic check,102.15,4761.7,Yes
ID1791,Female,1,Yes,No,9,No,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,One year,Yes,Mailed check,94.81,2023.09,Yes
ID1792,Male,0,Yes,Yes,52,No,No phone service,No,No,No,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,51.32,2999.15,Yes
ID1793,Female,0,Yes,Yes,43,No,Yes,DSL,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,71.91,5340.46,Yes
ID1794,Male,1,No,Yes,46,No,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,24.45,7479.14,No
ID1795,Male,1,No,No,52,Yes,No,No,No,No,Yes,No internet service,No,No internet service,One year,No,Mailed check,39.23,6546.44,Yes
ID1796,Male,0,Yes,Yes,45,No,No phone service,DSL,Yes,No,No,No internet service,No,No,Two year,No,Credit card,67.07,4815.1,Yes
ID1797,Male,1,No,No,12,No,No,No,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,26.89,3159.2,Yes
ID1798,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,103.0,3183.1,Yes
ID1799,Male,0,Yes,Yes,23,No,No,No,No internet service,No,No,No internet service,No,No internet service,Two year,No,Bank transfer,90.41,7639.98,Yes
ID1800,Male,0,No,No,1,No,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,One year,Yes,Electronic check,113.09,360.04,Yes
ID1801,Female,0,No,No,13,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,87.94,8580.67,No
ID1802,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,112.76,5776.68,No
ID1803,Male,1,No,No,34,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,73.98,5921.92,No
ID1804,Female,0,Yes,No,24,No,No,DSL,No,No,Yes,No,No internet service,Yes,One year,Yes,Bank transfer,78.57,349.24,Yes
ID1805,Female,0,Yes,No,2,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Credit card,116.44,5266.79,Yes
ID1806,Female,1,Yes,No,16,Yes,Yes,No,No,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,82.78,4220.5,No
ID1807,Male,0,Yes,No,11,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,No,Bank transfer,21.34,936.55,No
ID1808,Female,1,Yes,Yes,53,No,No,No,Yes,No,No internet service,No,No internet service,No,Two year,No,Credit card,90.99,2428.14,No
ID1809,Male,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,109.25,7734.4,No
ID1810,Male,1,Yes,No,28,No,No,No,No internet service,Yes,No,No,No internet service,No,Two year,Yes,Mailed check,98.21,4785.54,Yes
ID1811,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,One year,No,Electronic check,76.93,3602.17,No
ID1812,Male,0,Yes,No,24,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,85.72,649.78,Yes
ID1813,Female,0,No,Yes,59,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,117.76,6207.72,Yes
ID1814,Female,1,No,Yes,64,Yes,Yes,No,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,27.36,6110.06,Yes
ID1815,Male,0,No,No,27,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,No,Credit card,85.31,5340.57,No
ID1816,Male,1,No,Yes,15,Yes,No,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,46.73,4441.32,No
ID1817,Male,0,Yes,No,46,No,No phone service,No,No internet service,Yes,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,82.58,3778.66,No
ID1818,Female,1,Yes,Yes,57,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Two year,No,Bank transfer,79.32,5160.58,Yes
ID1819,Male,0,No,Yes,26,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,33.67,2042.32,Yes
ID1820,Male,0,No,Yes,52,Yes,Yes,No,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,No,Electronic check,39.03,8175.82,No
ID1821,Female,0,Yes,No,41,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,80.72,5121.79,Yes
ID1822,Female,1,Yes,No,58,Yes,No phone service,No,Yes,No,No internet service,No,No internet service,No internet service,One year,Yes,Credit card,31.14,2716.42,No
ID1823,Male,1,No,Yes,46,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,44.9,3916.39,Yes
ID1824,Female,0,No,Yes,33,No,Yes,DSL,No internet service,No,No,No,Yes,Yes,Two year,No,Electronic check,102.19,7001.1,Yes
ID1825,Female,0,No,No,36,No,No,No,Yes,No,No internet service,No,No,No,Month-to-month,No,Electronic check,51.12,1420.37,Yes
ID1826,Male,1,No,No,5,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,One year,No,Electronic check,67.3,2557.36,Yes
ID1827,Female,1,Yes,Yes,6,No,No phone service,No,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,112.83,5907.8,Yes
ID1828,Male,1,Yes,Yes,24,No,Yes,No,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,No,Electronic check,41.08,2753.65,Yes
ID1829,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No,No,No internet service,No internet service,One year,Yes,Mailed check,57.41,6886.87,Yes
ID1830,Male,1,No,No,54,No,No,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,79.2,1150.35,No
ID1831,Male,0,No,No,57,No,No,DSL,Yes,No internet service,Yes,No,Yes,Yes,Two year,No,Credit card,94.16,6628.52,Yes
ID1832,Male,1,Yes,No,6,No,Yes,No,No,No,No internet service,No internet service,No internet service,No,Two year,No,Mailed check,108.87,612.25,Yes
ID1833,Female,0,Yes,No,56,No,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,110.26,129.11,No
ID1834,Male,1,Yes,Yes,11,No,No,No,No,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,96.3,7802.93,No
ID1835,Female,1,Yes,No,15,No,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,41.2,5057.19,No
ID1836,Male,1,No,Yes,42,No,No phone service,No,Yes,No internet service,No,No internet service,Yes,No,Two year,Yes,Bank transfer,20.74,3068.51,No
ID1837,Male,1,Yes,No,6,No,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer,56.82,2035.39,Yes
ID1838,Female,1,Yes,Yes,50,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,32.48,5365.19,Yes
ID1839,Male,0,Yes,No,31,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer,89.64,4430.4,No
ID1840,Male,1,Yes,No,7,No,No,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,No,Electronic check,84.69,8612.0,Yes
ID1841,Female,1,Yes,Yes,71,No,No phone service,No,No,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Bank transfer,22.67,8539.37,No
ID1842,Male,1,Yes,Yes,44,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card,102.33,5522.36,Yes
ID1843,Male,0,Yes,No,58,No,No,No,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,43.25,3857.38,Yes
ID1844,Male,1,No,No,3,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,61.69,4275.64,Yes
ID1845,Male,0,No,No,66,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,85.38,5933.54,Yes
ID1846,Female,1,No,No,28,Yes,No phone service,No,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer,61.41,900.12,Yes
ID1847,Female,1,No,No,28,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No,Two year,No,Bank transfer,62.6,2865.11,No
ID1848,Male,0,Yes,Yes,27,No,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card,24.85,672.22,Yes
ID1849,Female,1,No,Yes,43,No,No,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,58.6,655.66,Yes
ID1850,Male,0,No,No,3,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card,95.12,1716.91,Yes
ID1851,Female,0,Yes,Yes,8,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,110.23,4224.62,Yes
ID1852,Male,1,Yes,Yes,4,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,59.81,6819.91,Yes
ID1853,Male,0,No,Yes,55,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,60.82,4226.72,No
ID1854,Male,1,No,No,49,No,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer,88.86,2926.84,Yes
ID1855,Male,1,Yes,Yes,14,No,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,113.0,733.57,No
ID1856,Male,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card,45.09,4788.2,Yes
ID1857,Male,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer,62.48,2370.49,Yes
ID1858,Female,0,Yes,No,21,No,No,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,One year,No,Credit card,98.25,5348.28,No
ID1859,Male,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer,79.52,8487.14,Yes
ID1860,Female,1,Yes,No,58,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,Yes,One year,No,Bank transfer,29.36,984.52,Yes
ID1861,Male,1,No,No,70,Yes,No phone service,No,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,81.34,1858.02,No
ID1862,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet service,Two year,No,Mailed check,37.02,4119.27,Yes
ID1863,Female,1,Yes,No,25,No,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,69.53,8412.84,No
ID1864,Female,1,No,No,24,No,No,No,Yes,No,No,No,No internet service,No internet service,Two year,No,Mailed check,71.42,6707.58,No
ID1865,Male,1,Yes,No,9,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,106.31,7802.98,No
ID1866,Male,1,No,No,44,No,Yes,No,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,64.73,2911.57,Yes
ID1867,Female,0,No,No,10,Yes,No phone service,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.33,8615.81,Yes
ID1868,Male,0,No,No,52,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,41.46,911.03,No
ID1869,Female,1,Yes,No,71,No,No,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,106.11,479.0,Yes
ID1870,Male,0,No,No,67,No,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,One year,No,Credit card,35.44,7433.63,No
ID1871,Female,0,No,Yes,27,Yes,No phone service,No,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,61.05,8054.56,Yes
ID1872,Female,0,Yes,Yes,64,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,No,Bank transfer,37.06,804.9,No
ID1873,Male,1,No,No,48,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.97,1002.83,Yes
ID1874,Female,1,No,No,46,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Mailed check,65.92,307.45,No
ID1875,Male,1,No,Yes,51,No,Yes,No,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,53.54,925.54,Yes
ID1876,Female,0,No,Yes,53,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,Yes,One year,No,Credit card,54.54,1834.58,No
ID1877,Female,1,No,Yes,59,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,103.9,8425.52,Yes
ID1878,Male,1,Yes,No,56,No,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,73.9,5806.88,No
ID1879,Male,0,No,Yes,46,Yes,No,No,Yes,No,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,90.4,6766.01,Yes
ID1880,Male,1,No,No,30,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,108.4,6745.09,Yes
ID1881,Female,1,Yes,No,45,Yes,No phone service,No,No,No internet service,No internet service,No,No,No,Two year,No,Credit card,108.88,4656.31,No
ID1882,Male,0,Yes,Yes,25,No,No phone service,No,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,51.27,6930.08,Yes
ID1883,Female,0,Yes,No,4,No,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,113.97,5182.55,Yes
ID1884,Female,0,No,No,51,No,No phone service,No,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Credit card,20.75,2745.48,Yes
ID1885,Male,1,Yes,No,53,Yes,No phone service,No,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card,56.12,4881.91,Yes
ID1886,Male,1,No,No,32,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer,108.28,4642.75,No
ID1887,Female,1,No,Yes,49,No,No phone service,DSL,No,No internet service,No,Yes,Yes,No,One year,Yes,Credit card,45.85,7155.06,Yes
ID1888,Female,0,Yes,Yes,37,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,45.69,8526.47,Yes
ID1889,Male,0,Yes,No,26,No,No,DSL,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Credit card,48.66,3581.6,No
ID1890,Male,1,No,No,14,No,No phone service,No,No,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card,79.79,6634.63,Yes
ID1891,Male,1,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,62.3,884.43,No
ID1892,Male,0,No,No,20,No,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,91.29,6751.09,Yes
ID1893,Male,0,Yes,Yes,45,Yes,No phone service,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,108.19,3238.25,No
ID1894,Female,0,Yes,No,68,No,Yes,No,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer,86.01,361.31,Yes
ID1895,Female,0,Yes,No,5,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,Yes,Electronic check,38.8,3167.46,No
ID1896,Female,1,No,Yes,37,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet service,One year,No,Mailed check,111.98,5311.1,No
ID1897,Female,0,Yes,Yes,61,No,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,44.83,1053.28,No
ID1898,Male,1,No,Yes,61,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,33.31,8026.57,Yes
ID1899,Male,1,No,Yes,45,No,Yes,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,27.29,693.02,No
ID1900,Male,1,No,No,12,No,No,No,No,No internet service,No internet service,No,No,Yes,Two year,No,Mailed check,74.87,8078.32,Yes
ID1901,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card,29.68,6147.21,No
ID1902,Female,0,Yes,No,5,No,Yes,No,Yes,No internet service,Yes,Yes,No,No,Two year,No,Electronic check,32.2,2876.89,No
